VendorID,ProductID,Price,DeliveryDays,OnTimeDeliveryRate,OrderAccuracyRate,ResponseTime,ReliabilityScore
Vendor1,Product59,115.77111845271304,7,89.3119603626492,95.42644634707577,17.32127384151623,-0.3666907628946778
Vendor1,Product60,138.62498908535161,3,80.7469637749843,98.22600560659659,20.488197580684304,-0.3296210129391846
Vendor1,Product61,69.05907689778272,3,96.55738007575178,92.71542915819742,46.5058287068031,-0.5343234147149417
Vendor1,Product62,118.58977424205928,14,83.88760067989746,94.11353905056679,35.07902506298933,-0.2247453117498626
Vendor1,Product63,70.7529638626702,14,99.39073734228319,97.14595104179952,6.765903221018659,-0.46491768000934863
Vendor1,Product64,109.82313521671918,7,88.77942841411272,90.78456381342266,6.090081966864673,-0.4194552199252989
Vendor1,Product65,194.39726220168876,3,93.76999801530732,90.58193595508443,44.35419028793866,-0.04182861243774737
Vendor1,Product66,116.35283445966567,3,93.20394753435463,92.79933896945943,46.059207068517345,-0.34949851707593343
Vendor1,Product67,160.68453750436527,14,92.23441492468704,94.1960006242779,15.65243254854977,-0.09315633579559718
Vendor1,Product68,103.39590179768925,14,82.40329295611285,93.41879666716402,8.947359829978001,-0.34812379493820395
Vendor1,Product69,64.12354824028402,10,83.50660539778677,90.1716110183175,37.824670189168174,-0.4931224083769817
Vendor1,Product70,171.03694655761691,10,83.4640373982003,94.33851649237972,22.135703579087057,-0.09991389923085936
Vendor1,Product71,142.37751470783246,14,97.73360774596095,92.60893623341714,5.658095232486544,-0.18492141127696216
Vendor1,Product72,190.01544621192244,3,90.78754896800125,96.83963769398142,31.481600068766294,-0.08914573089832689
Vendor1,Product73,191.58374068411356,5,80.53022621083244,95.85775581273464,45.42990038127318,-0.03391018173112293
Vendor1,Product74,136.32112668138183,5,91.46734083343867,91.2850035323391,39.88177959964813,-0.25921250572853693
Vendor1,Product75,173.0959213615933,10,87.72205275601549,99.61190563823914,43.93007760411074,-0.03409869932833991
Vendor1,Product76,79.36867021839447,14,84.29178239416748,93.77259083227976,6.675414689340046,-0.44745092808509135
Vendor1,Product77,142.73808265068394,3,93.11445270761484,93.85396620965565,34.30938776582996,-0.27084486668754254
Vendor1,Product78,101.093685419636,7,85.637095495468,91.18164827621656,34.95969811065848,-0.3901781676060101
Vendor1,Product79,144.3414270169826,14,80.78372653351292,94.17946031715579,46.60596371537064,-0.09800278008795398
Vendor1,Product80,132.19578248721308,14,95.01229503281716,98.06834739267264,47.59172110602895,-0.12811988712192682
Vendor1,Product81,111.89265153671397,5,85.0003289843221,95.8054401234391,42.28601411001805,-0.3555419568134029
Vendor1,Product82,134.28000382156603,10,88.57988054750037,97.50871067791498,37.44534358564134,-0.2046369159642643
Vendor1,Product83,65.4685803253899,3,90.68654947061127,94.96561190683077,21.753577707425748,-0.6109945146524934
Vendor1,Product84,94.64527617639664,7,87.78403357468326,90.10837651480298,43.93142498602834,-0.39349702127494784
Vendor1,Product85,63.69300151792004,10,99.0012393410161,99.50607146937556,29.657829189301303,-0.4936753845857419
Vendor1,Product86,144.77558182546989,14,81.83408294516963,96.0244092590112,28.80923125086943,-0.13568107988886513
Vendor1,Product87,81.90918425363435,14,95.83158087451697,97.89618142794554,8.921862431093686,-0.41846298109210384
Vendor1,Product88,124.16304570538722,5,88.83061002746754,98.877041827583,20.089345539739384,-0.35271445770925697
Vendor1,Product89,67.56005246414088,10,93.76060020350079,98.36963874237374,42.27535432836618,-0.45467295458311924
Vendor1,Product90,175.77211456459776,14,84.4515283514206,93.96651601954252,43.3515670774014,0.023712935497260584
Vendor1,Product91,71.99072325380382,14,81.69675428170383,99.86639578501175,21.093644217513173,-0.44298007523496286
Vendor1,Product92,105.59632206003363,10,84.73370387364157,99.07693706348546,30.451215769315226,-0.33869912001780733
Vendor1,Product93,102.53273700504704,10,81.67001433397337,97.77146915927437,29.011382738639618,-0.3580183326380753
Vendor1,Product94,113.63330138704644,5,86.60505058038197,94.34451844488271,15.908333476544966,-0.40904853998894974
Vendor1,Product95,110.78031301721256,5,94.81947721821336,97.67194853108572,40.379985130697804,-0.35367153398699686
Vendor1,Product96,161.6317485414947,7,91.6673753019432,99.62172548474541,21.119434919519275,-0.16996225529188042
Vendor1,Product97,92.8568129422791,3,84.47191677038906,99.6322253944061,5.522642411662103,-0.5430692712943098
Vendor1,Product98,195.48182400614584,14,86.45372776555168,90.43400783298173,44.75966319961463,0.10606236072898552
Vendor1,Product99,187.86735729179892,10,91.07708568802641,99.69302535619099,27.4932072993164,-0.009842642595122048
Vendor1,Product100,144.40979572028937,3,92.55116160168127,95.843143119231,43.74979445111253,-0.24177228290844685
Vendor2,Product1,56.81695705121868,10,99.17404814815693,90.57863897757707,21.964437340149583,-0.5433620788428214
Vendor2,Product2,66.01340989038266,14,85.54762365962266,91.88121159723761,24.939031412419233,-0.4580882904862297
Vendor2,Product3,103.00283420390792,5,85.31875849928478,93.60345095205268,16.177844102733296,-0.4526004656509036
Vendor2,Product4,117.98612702432466,3,85.59527014337891,94.11206720872187,30.919620927001837,-0.38512599995263164
Vendor2,Product5,90.64364637726948,14,98.21854368987685,98.2253724292317,45.84139627155273,-0.2951141932572369
Vendor2,Product6,158.857926258254,3,88.36486072581238,99.32728483354013,42.24074724851756,-0.18993340287436075
Vendor2,Product7,56.782800515928415,3,95.55204567470452,94.80370081866354,47.36730017861669,-0.5813862967856996
Vendor2,Product8,106.51084549069111,5,87.61781713262043,99.69914397814603,41.211113694835475,-0.3750046093292439
Vendor2,Product9,175.74930570667067,5,80.73643735271983,91.33852118800633,5.587894487560884,-0.19195715547116732
Vendor2,Product10,61.30385905286935,10,96.25802018260156,99.9971767328613,47.855383994177934,-0.4634097260775544
Vendor2,Product11,133.31475584039413,14,94.52241688143695,97.57081202042455,21.247573618858816,-0.18564809881919556
Vendor2,Product12,86.16272484944477,3,82.5831883030299,99.54051027258723,31.065509281387843,-0.5123781937178093
Vendor2,Product13,84.2964208255194,3,95.13998264344457,90.4689646779122,16.552916727088217,-0.5455726035129909
Vendor2,Product14,53.32771130454525,5,90.40615401807587,97.7231839173564,27.367030547815716,-0.6181323314211383
Vendor2,Product15,177.827225047781,10,91.21875943070772,98.76653602658345,22.349763247133072,-0.062286240289091334
Vendor2,Product16,70.1022842675961,14,92.4061910270693,97.04079768099224,14.157458944883162,-0.457367856911159
Vendor2,Product17,70.45572133801546,10,99.60925450184756,96.08087849541886,32.37570582975815,-0.46140844328160757
Vendor2,Product18,133.22234128133385,7,98.08317388987497,93.482554670233,27.101548033871865,-0.26634178018823745
Vendor2,Product19,167.54795191117148,10,85.95918903083901,95.2360227601501,34.998600474218925,-0.08101225934050821
Vendor2,Product20,169.47076635108158,5,98.53175250322988,94.92116293079538,16.10450869685521,-0.17302743452442298
Vendor2,Product21,118.8703634357392,5,92.41611368844183,93.47413408225414,13.99262401637611,-0.3871795591468956
Vendor2,Product22,136.94749017076077,7,81.51726656217328,91.2887972191065,10.505971075184215,-0.3076983357039986
Vendor2,Product23,72.78540402684415,10,83.6376016879829,93.45667283323863,43.561901625958505,-0.44335905934287456
Vendor2,Product24,121.09424603943086,14,99.46220698540209,96.0193539554096,14.625509833971785,-0.2457662252885376
Vendor2,Product25,173.26859552666738,5,85.57180678063918,91.77010484276747,8.814208951553391,-0.1893257780428747
Vendor2,Product26,68.09538066509012,3,87.11982968543973,98.94217262895926,10.536181126884689,-0.6281527215097558
Vendor2,Product27,99.51492699652331,7,80.78624279682198,97.99410398909043,31.999716748109034,-0.4048215037279942
Vendor2,Product28,62.26385479233079,7,98.41744801063626,90.61077959854863,16.90573887032976,-0.5749885236605913
Vendor2,Product29,170.9301919689592,3,91.94556164510861,99.86256995866815,28.0733977774553,-0.17074332090098718
Vendor2,Product30,188.60626386611497,5,95.19910817875171,95.31265753973534,35.98219063983299,-0.05339517417504696
Vendor2,Product31,59.35120437668622,7,85.04873888688041,97.13349585884552,43.49389402054957,-0.5349135573627776
Vendor2,Product32,126.75161631734991,10,82.14344022679552,94.47412366823454,27.902542457565996,-0.26489676056963973
Vendor2,Product33,86.37057554520945,3,94.74810412187638,91.82283878475958,29.250498956809963,-0.5074616651030224
Vendor2,Product34,176.10649788168968,5,90.70671128031047,92.33216411549802,19.74585516396519,-0.14713580143462848
Vendor2,Product35,121.09549121458342,5,95.78342477214676,94.98442198929057,8.737572387759219,-0.3863776432934046
Vendor2,Product36,130.56598127278215,5,91.15484531900874,95.86535434660759,29.271717328473574,-0.3049299708915674
Vendor2,Product37,106.8158938926934,14,87.26164592797271,96.45917241331601,29.543467100763213,-0.28016736182770446
Vendor2,Product38,103.41450888467693,14,86.60696962561828,99.33691823759875,5.323977614765214,-0.3493130994034671
Vendor2,Product39,83.79991965687924,10,97.01635035672292,90.87887624540144,39.65219012986917,-0.3963034987643996
Vendor2,Product40,58.3480234035463,3,81.60467491323284,95.24511389570254,22.647063560555445,-0.6463409918257647
Vendor2,Product41,197.35679253629095,5,91.5199683561132,99.17395613085532,5.227900275097033,-0.0916631555208075
Vendor2,Product42,196.26007444177137,7,96.41722946306706,97.18457270836554,28.006579477931155,-0.01190105866571909
Vendor2,Product43,121.4929226189618,14,95.38985866383874,91.87043748557524,18.918207165382476,-0.2403353084771021
Vendor2,Product44,113.81546579246252,3,94.72494367396976,95.29840023181117,35.41089411271111,-0.3816409834758301
Vendor2,Product45,165.16692521642582,14,90.12207912718694,99.32014342256934,18.787614262859115,-0.06748592907987366
Vendor2,Product46,139.08246463368482,5,89.085359444382,95.48603117938153,28.603645135226024,-0.2746768411695629
Vendor2,Product47,80.25956934953538,5,81.75736222485314,91.3882477344202,5.116568674816175,-0.573966419295635
Vendor2,Product48,67.5044096212522,7,86.97736533085991,99.29529144247826,40.716634534872355,-0.5057499551386647
Vendor2,Product49,194.7540365999769,14,94.61734950407289,99.38340456821038,12.793021845123388,0.04144850480465169
Vendor2,Product50,59.974440105016626,10,96.83657553516544,91.3977237662629,39.19649440997528,-0.4925855255211021
Vendor2,Product51,80.24409800716168,7,83.28531595861986,98.14574720231383,33.6034804899366,-0.4756002417965019
Vendor2,Product52,128.4598137153679,10,86.32393164592989,95.88306675795057,34.36822872693669,-0.23814252831736463
Vendor2,Product53,117.79229019485588,7,92.48203088363675,95.39781061914633,23.86602104169858,-0.3402299809430781
Vendor2,Product54,136.62294063591884,3,97.99149146549136,93.83891221373212,28.37277302790151,-0.3042420037725683
Vendor2,Product55,185.97081664468203,7,90.85698621226818,94.31528143136443,19.311078794236824,-0.08027507335661851
Vendor2,Product56,159.5823705213952,5,82.78544145326775,97.94025189270296,31.66312850492608,-0.19063494764922131
Vendor2,Product57,130.01916379644823,7,95.77194422449061,91.51674879732751,18.404048915208573,-0.30267536486604335
Vendor2,Product58,87.27337097216986,3,80.67064869471558,95.69889684871316,37.78572348684969,-0.4961405504181794
Vendor2,Product59,181.51484551426242,3,82.0583206148829,95.36481351484595,21.289327318947375,-0.15631773401495289
Vendor2,Product60,118.55003289225175,10,87.94574581120735,97.97295365779553,11.446449375997272,-0.32842135760146507
Vendor2,Product61,84.38770928489623,10,95.4376396119649,90.12203072318044,30.733036151824763,-0.4166516923117918
Vendor2,Product62,134.82625209844608,5,85.03598117813905,93.4569599350392,12.808701822461304,-0.33349803150768725
Vendor2,Product63,186.26758420004424,5,98.94566679223631,91.5335140311608,30.207882776722283,-0.0743215289175993
Vendor2,Product64,125.8833018326699,3,85.12031063707325,97.26095586062401,30.497404926129327,-0.353419713576053
Vendor2,Product65,65.33189963377994,10,95.80169274248173,90.23022604787637,33.008790072494584,-0.48716432914509034
Vendor2,Product66,165.6870002779607,5,81.37843078734437,90.77321065488788,9.482619540227809,-0.22278953889546071
Vendor2,Product67,176.06594479706342,7,89.01678742808264,91.13238045840755,47.34817155538039,-0.05812366871277189
Vendor2,Product68,175.83471296689012,3,86.64292825309877,93.11444264045642,14.778011697715844,-0.19072143647140127
Vendor2,Product69,141.1841590691388,3,94.88499303686578,92.05579808375637,38.874965214723176,-0.2655714827732516
Vendor2,Product70,140.55822975952083,7,87.96337387181887,95.37395602937923,44.5537915057487,-0.2055857128886776
Vendor2,Product71,101.95189915489419,5,89.61673956178147,99.184547249393,30.24393363787239,-0.4170038405075613
Vendor2,Product72,54.92700053651575,7,82.817140407596,91.76386986506223,26.42981422779763,-0.5972106906944074
Vendor2,Product73,112.83881742568218,3,87.24787798233267,95.80588350278043,32.187364380539805,-0.4002674817715954
Vendor2,Product74,51.964168488250046,14,90.30347364813625,99.75541315682756,24.73652648473156,-0.5060632470187485
Vendor2,Product75,133.5958053335072,10,90.70139437867317,91.84462871418856,17.882624205958514,-0.2535789332990106
Vendor2,Product76,96.49053894029163,7,84.19811186191171,98.98054289440714,13.821004540726308,-0.45529004233606296
Vendor2,Product77,78.60315809954999,14,87.55451894880339,98.36564813292333,30.260504982065196,-0.3901046641631275
Vendor2,Product78,94.10670188314573,7,89.06577669496055,95.2439026932758,23.95279811834381,-0.43826373518654127
Vendor2,Product79,110.1144591312989,7,83.10480491861425,91.81928130495271,42.056781703581244,-0.33980370125690745
Vendor2,Product80,191.9173193200449,5,85.41489346287108,96.43999543239016,22.575569357218146,-0.08054968715821734
Vendor2,Product81,53.80795334905173,10,96.79577718913141,98.66993760011523,22.54333330068832,-0.552384445623574
Vendor2,Product82,132.75838928890096,7,84.62149593176143,96.71892743598728,5.847553123437659,-0.32946897487375015
Vendor2,Product83,65.61628729768607,14,83.57089324108668,96.52746107851874,15.24185958500924,-0.48188194892423697
Vendor2,Product84,64.91620891390177,7,99.25298637109749,99.44409725577273,11.066519497441684,-0.5727064899221831
Vendor2,Product85,110.95884624102831,5,80.26003847021472,90.85508530854469,13.939108971279175,-0.4324156811240697
Vendor2,Product86,53.97983058107296,14,97.52888151750588,96.42925563614253,35.26968381095591,-0.4679425548262799
Vendor2,Product87,186.59360053104558,14,86.83634703395752,92.59423433431293,21.326773551192478,0.017477107142023003
Vendor2,Product88,138.54424137722117,10,96.613090131305,93.45192144881275,38.27488449765763,-0.17964598586072447
Vendor2,Product89,104.41368419989182,14,85.88931519083835,99.48453306962156,37.835049148869714,-0.2703531020588075
Vendor2,Product90,71.01697636496789,5,91.3155323993312,99.85367312241735,25.255814465834018,-0.5503104530374798
Vendor2,Product91,77.31607082323748,5,80.44938616640235,92.68677359384947,28.29027123041728,-0.5325067950049089
Vendor2,Product92,145.0217329739221,3,82.78712148145648,98.34930236799299,47.32929377025274,-0.23951107736850336
Vendor2,Product93,128.85352734540288,14,93.82443715219308,96.83183856445481,40.37110666420198,-0.16008714659280057
Vendor2,Product94,129.44925179826214,5,91.53032951028507,92.74055220687205,28.829654108179117,-0.31161185966892374
Vendor2,Product95,147.71305825277963,5,94.40405163264592,91.06578730128675,11.020797162399308,-0.27793624056682
Vendor2,Product96,89.55257039519248,7,91.94826204340616,96.00516860433653,33.59657700548898,-0.4307897500735756
Vendor2,Product97,76.30569179351744,14,96.76213926356591,94.04381501549024,38.149189213763634,-0.3739020483481921
Vendor2,Product98,113.3054089326031,5,83.32566737512158,97.38033616426371,8.560342720780438,-0.42920993474709423
Vendor2,Product99,140.47281641995824,5,81.36499410708183,98.37078990703029,23.799316043361472,-0.2865662783511185
Vendor2,Product100,187.3270515937871,7,85.9424343124635,95.66404640296898,25.470167294561286,-0.06476684134553909
Vendor3,Product1,149.5506748043972,14,89.67509883864825,92.69911222392194,28.213239493052317,-0.1117883679409826
Vendor3,Product2,74.3020816837377,10,81.02851626968501,94.96366247201236,30.664242503426237,-0.4691424954131237
Vendor3,Product3,100.13658362254412,5,89.4847461740074,93.44383732044233,20.11622692877141,-0.4508202572894458
Vendor3,Product4,111.91903259101284,14,93.76804792855472,94.34827338603746,15.595287429281592,-0.28674148169046454
Vendor3,Product5,172.86534765112995,14,80.04678781251556,99.67699388207086,5.2259141980105515,-0.0781279427860907
Vendor3,Product6,65.46406190206173,14,81.83164146653269,99.17313575462242,10.88320112951534,-0.49304367995601306
Vendor3,Product7,192.53560307312037,3,83.7026585767724,95.41900947378358,42.536670942685554,-0.061150840806213504
Vendor3,Product8,159.83373296143418,14,95.180716910777,97.24103329273139,32.40095793094794,-0.05314067661817188
Vendor3,Product9,197.08652002699822,5,89.78849927286281,92.21209441819602,47.46972434385582,0.0002801546623456754
Vendor3,Product10,191.608900952992,5,91.76527513939863,99.99353499565835,28.899683001798724,-0.05894896813435894
Vendor3,Product11,120.98151771220002,14,94.62047342916563,91.9259902778563,9.957126913633228,-0.2639622584583777
Vendor3,Product12,113.26439895957688,14,89.48428433314928,98.62042650989314,41.31562413700803,-0.22369296672008954
Vendor3,Product13,97.86507098648835,5,92.89093301251644,96.50167350443228,20.68198172666415,-0.45365549407085615
Vendor3,Product14,134.1015791005271,14,81.53906403258418,96.96288775878139,19.614623442026843,-0.19958567930911014
Vendor3,Product15,158.71501572931422,10,91.44855518866932,98.03976979400898,28.151264086373864,-0.1253768025044451
Vendor3,Product16,149.24827626208122,14,92.51782752874018,98.85977748236186,31.482117091839097,-0.09947285986352353
Vendor3,Product17,84.94392121304506,7,97.4019774780186,90.21269410850387,42.612171925420576,-0.42570036880167467
Vendor3,Product18,129.3405701040818,7,81.40059411494943,90.09485433628498,7.265404947020829,-0.34637586015740357
Vendor3,Product19,63.28151159204272,14,89.5956265371301,95.80757207227327,16.682539755967177,-0.48220584395166205
Vendor3,Product20,109.74310759634534,3,86.72740927656844,95.22519191634524,36.487687708939745,-0.40346038366141296
Vendor3,Product21,50.50195430644688,14,87.09244315281553,92.87238991654081,17.74124917960757,-0.5348327326175275
Vendor3,Product22,85.0411626574865,3,85.54531291393548,99.10339102057534,6.9393291204738965,-0.5702282732237985
Vendor3,Product23,66.42013980186726,3,93.59294565386139,92.18253887865065,45.84833090985969,-0.5496391073043216
Vendor3,Product24,167.9517521623328,7,91.77108457946491,99.82330515080082,43.02055605965462,-0.09354490183719857
Vendor3,Product25,140.1197669663297,14,99.78369819626718,97.43352822893624,7.794415607764443,-0.18452182887565644
Vendor3,Product26,110.23703546382312,14,92.99293297984737,96.07736794878859,27.04560597370987,-0.26675139008881493
Vendor3,Product27,84.6004717576638,5,87.681812229825,90.36731937426613,46.162621308283,-0.4557328874813269
Vendor3,Product28,173.93085436909487,14,81.15685353126793,99.69102630140812,43.002793053427304,0.01510437265469406
Vendor3,Product29,189.16284247928195,5,90.50063001720537,92.60233367951527,27.15566074553321,-0.07774931352170936
Vendor3,Product30,123.67795113029399,3,83.0779181267971,98.15833124990618,14.650944588976408,-0.4006870545434078
Vendor3,Product31,83.57264222339346,3,91.85879869683406,95.80086207837812,8.93393400810346,-0.5668015176306276
Vendor3,Product32,181.61912939455706,7,85.4591874971263,94.76676828330369,6.908196531929181,-0.13169778988421538
Vendor3,Product33,177.82903000205118,5,96.19032149449757,96.55241980639022,28.68686693619299,-0.11185888426046134
Vendor3,Product34,63.048013986711524,10,87.45377034024628,92.59753783760326,36.10706488860915,-0.4962588479707021
Vendor3,Product35,124.38136026181562,14,84.40366403899623,96.83258763659596,8.273626958082907,-0.26204151514641333
Vendor3,Product36,177.68103710731532,14,89.61173154653297,95.92407784659518,40.46128153478141,0.03076601549160676
Vendor3,Product37,102.17138118532895,5,90.87557815994799,98.64492880307348,36.55812651500918,-0.40045271352910183
Vendor3,Product38,128.18904682706224,10,97.01163458188483,98.67294200959802,35.45960799874649,-0.22460486397901827
Vendor3,Product39,175.55199925455082,3,98.60180701019478,91.05834093828584,35.05660173570227,-0.13376195169850025
Vendor3,Product40,78.38323096775088,14,97.61741518397857,98.71843527745231,6.257633170486043,-0.4365657150028358
Vendor3,Product41,173.8725125847144,5,96.398938348162,92.28625161524924,44.07415629858282,-0.0938250273056917
Vendor3,Product42,50.168016722016425,5,96.64268355915485,95.07467733760836,5.274592483823844,-0.6772365964395646
Vendor3,Product43,93.05571997623692,7,99.62372356054847,96.31813527016668,16.17155398575887,-0.44946851624755
Vendor3,Product44,145.1008554649417,14,95.59690790302287,91.06980638826958,37.724199807587205,-0.1023619767928727
Vendor3,Product45,131.18998680141652,5,86.83744332077372,96.32621893133948,45.077208536930755,-0.26976396218416143
Vendor3,Product46,65.37645919860189,10,83.47506950615134,97.7085410854099,45.73380919502253,-0.46598048887655685
Vendor3,Product47,74.95663803984085,10,81.34701202937543,95.82170460176273,19.87297144897714,-0.49087273236053863
Vendor3,Product48,143.13732766512157,7,97.04829318397296,99.90148372750647,34.070247059030436,-0.20830097402765752
Vendor3,Product49,116.89374605154822,7,82.60172480261264,97.58263195929023,6.057237407728465,-0.39402782882021464
Vendor3,Product50,53.318532729349585,7,85.05017499376764,90.01029479845633,11.83434618090053,-0.6362312638164757
Vendor3,Product51,120.28091251528765,10,88.52362604471946,94.51387024329675,12.035824311241775,-0.3212788611987692
Vendor3,Product52,169.2214323124894,14,85.96748861979985,98.39947164672472,38.23137954072259,-0.010664768305199676
Vendor3,Product53,84.50805245471508,7,85.46519053996418,99.5086356225041,11.49548934657871,-0.5070970381063789
Vendor3,Product54,114.8502201563903,14,98.19049021895637,98.57360092092499,46.474380307618965,-0.1966697814679991
Vendor3,Product55,164.01411176571457,14,99.67955295919657,94.09334006315044,43.44626575820278,-0.007807409578456456
Vendor3,Product56,84.49319088366292,14,84.00718287097425,98.68122813490531,35.741733728696644,-0.35718703550669667
Vendor3,Product57,134.4125429515074,10,89.46419813383115,99.68193427914721,12.977597175234209,-0.2590375658957081
